"[[0.57507839 0.57507839 0.57507839 0.57507839 0.57507839 0.63771691
  0.49346874 0.70680292 0.49949705 0.71530332 0.55318014 0.60888826
  0.50451979 0.75021243 0.4974166  0.62926033 0.52866104]
 [0.20359598 0.20359598 0.20359598 0.20359598 0.20359598 0.35827572
  0.31184796 0.32944342 0.23117915 0.20918026 0.09572777 0.42666495
  0.39501031 0.22967454 0.15936971 0.38487078 0.34615383]
 [0.52577116 0.52577116 0.52577116 0.52577116 0.52577116 0.47996446
  0.46537629 0.29448874 0.26755509 0.34583051 0.27627996 0.18390268
  0.17057774 0.19505658 0.19869522 0.0273008  0.0257486 ]]","[[0.0065718  0.0065718  0.0065718  0.0065718  0.0065718  0.21459089
  0.         0.38759136 0.32389922 0.40598476 0.30445818 0.52576948
  0.42125012 0.540893   0.32635203 0.5233048  0.40501463]
 [0.64985201 0.64985201 0.64985201 0.64985201 0.64985201 0.70993327
  0.62352208 0.72133565 0.54151366 0.73668018 0.50491261 1.
  0.9750146  0.93518387 0.60803729 0.83120321 0.62833584]
 [1.         1.         1.         1.         1.         0.91325584
  0.84714336 0.78960615 0.80565257 0.64109508 0.67113602 0.61506423
  0.53297193 0.32373189 0.43036738 0.06122262 0.21116168]]","[[0.7117562  0.7117562  0.7117562  0.7117562  0.7117562  0.8200124
  0.81306058 0.91677933 0.8190664  0.95763837 0.76437058 0.99479321
  0.98301825 0.98665988 0.92806802 1.         0.91849965]
 [0.1493777  0.1493777  0.1493777  0.1493777  0.1493777  0.08620848
  0.24423791 0.         0.2313391  0.08377421 0.17856057 0.14203255
  0.26975335 0.12570699 0.24488746 0.13592774 0.2374306 ]
 [0.57555717 0.57555717 0.57555717 0.57555717 0.57555717 0.68177936
  0.63429191 0.54356156 0.426281   0.44400791 0.32363825 0.56480027
  0.54067802 0.25256404 0.26192714 0.00193628 0.        ]]",
"[[0.66128118 0.66128118 0.66128118 0.66128118 0.66128118 0.70766613
  0.59600446 0.76473956 0.60191053 0.76689014 0.64126005 0.67424929
  0.59662574 0.79407678 0.60142199 0.69969355 0.61877201]
 [0.17782912 0.17782912 0.17782912 0.17782912 0.17782912 0.31509723
  0.2709718  0.29383986 0.19526076 0.18593317 0.15387636 0.372462
  0.34166809 0.21338326 0.14411628 0.33806395 0.30090081]
 [0.51873543 0.51873543 0.51873543 0.51873543 0.51873543 0.4748821
  0.45551029 0.29780243 0.26855482 0.34056998 0.27275925 0.18069719
  0.1643892  0.19602933 0.17326709 0.02066898 0.0272796 ]]","[[0.45098829 0.45098829 0.45098829 0.45098829 0.45098829 0.58104834
  0.44609942 0.5877142  0.4586703  0.55861832 0.63506848 0.58670561
  0.61461913 0.60847396 0.59506838 0.60749136 0.49374917]
 [0.86177864 0.86177864 0.86177864 0.86177864 0.86177864 0.88464672
  0.94919812 0.82223734 0.94943197 0.7830325  1.         0.84418789
  0.96307731 0.79973141 0.98202426 0.72829725 0.87125648]
 [0.97601044 0.97601044 0.97601044 0.97601044 0.97601044 0.90630015
  0.85004858 0.799423   0.69866125 0.65270855 0.60408831 0.5833629
  0.55271367 0.3039013  0.30629286 0.05397344 0.08542344]]","[[0.7653833  0.7653833  0.7653833  0.7653833  0.7653833  0.8480312
  0.84504803 0.91418671 0.85632074 0.95562076 0.79747145 1.
  0.98012756 0.98244372 0.92442312 0.98930683 0.92138461]
 [0.12833232 0.12833232 0.12833232 0.12833232 0.12833232 0.07346041
  0.21680932 0.         0.20299801 0.06799517 0.17276289 0.12853362
  0.2341651  0.10769032 0.20112936 0.117213   0.20793816]
 [0.58577679 0.58577679 0.58577679 0.58577679 0.58577679 0.68902125
  0.64381097 0.54662382 0.43469103 0.43964241 0.32333929 0.55254943
  0.52275732 0.24855402 0.26077514 0.00112766 0.        ]]","[[0.18503621 0.18503621 0.18503621 0.18503621 0.18503621 0.14320327
  0.01631189 0.19777788 0.         0.20601735 0.1007378  0.15020122
  0.06862068 0.1659057  0.07100065 0.15278607 0.08129273]
 [0.40000036 0.40000036 0.40000036 0.40000036 0.40000036 0.52308439
  0.433542   0.58635526 0.40496695 0.62721399 0.34110087 0.4946697
  0.45212634 0.38404418 0.51434711 0.35815203 0.63941568]
 [1.         1.         1.         1.         1.         0.9141815
  0.91437065 0.70974306 0.73698664 0.5234771  0.62107867 0.54986772
  0.55192823 0.32064157 0.28921466 0.04937036 0.09544414]]"
"[[0.62512391 0.62512391 0.62512391 0.62512391 0.62512391 0.65848397
  0.5259954  0.6997314  0.53602772 0.68243612 0.58222173 0.61630657
  0.53063849 0.75968031 0.53520131 0.64478752 0.55870459]
 [0.22258246 0.22258246 0.22258246 0.22258246 0.22258246 0.32854348
  0.28415954 0.25035755 0.20763591 0.11786525 0.07532167 0.39943297
  0.34924266 0.24515801 0.16503595 0.35696543 0.32154444]
 [0.52236759 0.52236759 0.52236759 0.52236759 0.52236759 0.45328895
  0.43412365 0.31885414 0.24831151 0.34590246 0.25497137 0.1642751
  0.16916238 0.19730656 0.16287623 0.01880747 0.01044245]]","[[0.73748533 0.73748533 0.73748533 0.73748533 0.73748533 0.85032516
  0.8254861  0.92192185 0.83466621 0.94785133 0.77887473 1.
  0.97072962 0.97114655 0.89882709 0.99440883 0.89802738]
 [0.11435894 0.11435894 0.11435894 0.11435894 0.11435894 0.06732086
  0.22513855 0.         0.22888823 0.06343812 0.15850766 0.11783725
  0.22984212 0.09330427 0.21528838 0.09356414 0.21782724]
 [0.67442725 0.67442725 0.67442725 0.67442725 0.67442725 0.72053368
  0.66901679 0.57318205 0.48437582 0.44588351 0.36262043 0.49123008
  0.49412982 0.258503   0.27124446 0.01346637 0.        ]]","[[0.4509501  0.4509501  0.4509501  0.4509501  0.4509501  0.50846679
  0.39113817 0.56773555 0.3961941  0.5254268  0.40197319 0.50918358
  0.49768321 0.52091051 0.49781095 0.49693574 0.45731957]
 [0.81388499 0.81388499 0.81388499 0.81388499 0.81388499 0.85177387
  0.95348983 0.85988011 1.         0.80633545 0.89690488 0.86219392
  0.98008067 0.85211578 0.98377271 0.82499925 0.87166397]
 [0.9945172  0.9945172  0.9945172  0.9945172  0.9945172  0.89222365
  0.86634261 0.73322199 0.69478374 0.61220237 0.61369513 0.53820544
  0.54922124 0.26215272 0.27785734 0.04502228 0.05770548]]","[[0.13682646 0.13682646 0.13682646 0.13682646 0.13682646 0.11538768
  0.03380686 0.16713858 0.01204107 0.06961413 0.00269421 0.07313902
  0.         0.06982294 0.03765247 0.03179235 0.01404236]
 [0.27616559 0.27616559 0.27616559 0.27616559 0.27616559 0.40193971
  0.3317242  0.37896409 0.29466427 0.28881416 0.23882611 0.3807531
  0.305826   0.35268031 0.25609744 0.38266025 0.29354315]
 [1.         1.         1.         1.         1.         0.89861788
  0.91965    0.71168849 0.72546428 0.58094739 0.57628768 0.53832017
  0.53561902 0.28171062 0.29564382 0.18727107 0.20850962]]"
"[[0.51719135 0.51719135 0.51719135 0.51719135 0.51719135 0.57814921
  0.45227932 0.60269792 0.46404863 0.59803801 0.49699901 0.53946433
  0.46015897 0.66938692 0.45654    0.55535414 0.47514035]
 [0.23152444 0.23152444 0.23152444 0.23152444 0.23152444 0.38428936
  0.34716183 0.25283954 0.27160291 0.17799954 0.15784545 0.47432712
  0.44345347 0.29034331 0.18811592 0.43992653 0.37673446]
 [0.52012651 0.52012651 0.52012651 0.52012651 0.52012651 0.47037712
  0.45138996 0.33073002 0.28265924 0.3522408  0.2703402  0.17979459
  0.17603635 0.20118931 0.19243639 0.03370687 0.01275422]]","[[0.1991529  0.1991529  0.1991529  0.1991529  0.1991529  0.1080259
  0.02120137 0.27639054 0.         0.26138286 0.16781083 0.06296559
  0.0025049  0.46330594 0.36412329 0.44289019 0.38648064]
 [0.08803699 0.08803699 0.08803699 0.08803699 0.08803699 0.26610744
  0.17618714 0.27220302 0.15255259 0.18986709 0.14613421 0.27091323
  0.1885007  0.98539428 0.97205305 0.98488001 1.        ]
 [1.         1.         1.         1.         1.         0.92942288
  0.93107694 0.74389155 0.70931506 0.62769091 0.63893028 0.56208539
  0.54342642 0.27138879 0.30150699 0.024895   0.16555349]]","[[0.7566824  0.7566824  0.7566824  0.7566824  0.7566824  0.87850014
  0.80776929 0.91190126 0.80404154 0.88175577 0.75653128 0.95536961
  0.89115836 0.94671543 0.82770196 1.         0.8031485 ]
 [0.03286613 0.03286613 0.03286613 0.03286613 0.03286613 0.0378639
  0.19567865 0.         0.22222759 0.02717257 0.15903834 0.11664277
  0.21355075 0.03651004 0.22467843 0.07695571 0.26580298]
 [0.91321225 0.91321225 0.91321225 0.91321225 0.91321225 0.83659882
  0.80074145 0.64729145 0.60619817 0.53170566 0.46907508 0.53093084
  0.52610264 0.26318852 0.27029262 0.00292175 0.        ]]",
"[[0.46380231 0.46380231 0.46380231 0.46380231 0.46380231 0.53169229
  0.39709969 0.55309131 0.39364568 0.53267449 0.45479595 0.49440873
  0.40931334 0.62136099 0.40740444 0.51655279 0.42813672]
 [0.31533025 0.31533025 0.31533025 0.31533025 0.31533025 0.43959658
  0.41565919 0.31931053 0.32900243 0.19013869 0.2031872  0.5096728
  0.49476635 0.36782177 0.27534508 0.49152227 0.44516378]
 [0.48385966 0.48385966 0.48385966 0.48385966 0.48385966 0.4374541
  0.41964309 0.30188175 0.24457027 0.32219546 0.26883836 0.15959399
  0.15887611 0.17982507 0.17239963 0.00707526 0.        ]]","[[8.30428455e-01 8.30428455e-01 8.30428455e-01 8.30428455e-01
  8.30428455e-01 9.57198329e-01 8.43042600e-01 1.00000000e+00
  8.29564688e-01 9.43389625e-01 7.96090407e-01 9.84097946e-01
  8.95951096e-01 9.53528328e-01 8.42683334e-01 9.59541641e-01
  8.54494584e-01]
 [4.09102660e-02 4.09102660e-02 4.09102660e-02 4.09102660e-02
  4.09102660e-02 7.85681960e-02 1.66114116e-01 6.36059551e-02
  2.30595651e-01 2.20209841e-02 1.76786001e-01 1.55272275e-01
  2.08255108e-01 1.28914363e-01 1.32105240e-01 1.79567865e-01
  2.16909292e-01]
 [9.40911097e-01 9.40911097e-01 9.40911097e-01 9.40911097e-01
  9.40911097e-01 8.44894950e-01 8.16192691e-01 6.78648125e-01
  6.43490106e-01 5.60754327e-01 5.03067350e-01 5.28339355e-01
  5.30454754e-01 2.54444465e-01 2.78237803e-01 5.23903213e-04
  3.02026988e-02]]","[[0.14889299 0.14889299 0.14889299 0.14889299 0.14889299 0.11816859
  0.01615011 0.08585744 0.01954094 0.12210009 0.         0.09306564
  0.02712175 0.14477461 0.03351246 0.13229445 0.02932403]
 [0.08201846 0.08201846 0.08201846 0.08201846 0.08201846 0.21267181
  0.07740479 0.29055985 0.02789714 0.34169146 0.         0.13628929
  0.08901026 0.11658076 0.13985885 0.1802793  0.20348467]
 [0.9677845  0.9677845  0.9677845  0.9677845  0.9677845  0.90140331
  0.90086244 0.71720849 0.69446738 0.58106772 0.54613397 0.52951941
  0.53077165 0.29641793 0.26808574 0.06481318 0.07966896]]","[[0.50280808 0.50280808 0.50280808 0.50280808 0.50280808 0.50999707
  0.4082535  0.51944083 0.36223504 0.53851171 0.4379816  0.47157976
  0.40440567 0.46267218 0.41609374 0.37253332 0.42861306]
 [0.82388616 0.82388616 0.82388616 0.82388616 0.82388616 0.97340966
  0.85757211 1.         0.83976733 0.8952113  0.82170434 0.95413989
  0.87872534 0.93977996 0.83077942 0.94847269 0.81651289]
 [1.         1.         1.         1.         1.         0.89963897
  0.89549046 0.71126525 0.70409886 0.62348275 0.66441436 0.50222139
  0.51136625 0.24685495 0.27542827 0.04138253 0.01440124]]"
"[[0.82858019 0.82858019 0.82858019 0.82858019 0.82858019 0.9543078
  0.81945511 1.         0.80466094 0.95816798 0.78614111 0.96514555
  0.87554926 0.93891627 0.88771037 0.95171001 0.90276543]
 [0.03450659 0.03450659 0.03450659 0.03450659 0.03450659 0.10399762
  0.15472881 0.07917048 0.21195683 0.         0.14353318 0.1600232
  0.15232679 0.19210589 0.06300598 0.26823322 0.02117878]
 [0.9320365  0.9320365  0.9320365  0.9320365  0.9320365  0.83178222
  0.80199193 0.6614361  0.63349496 0.56155823 0.49089367 0.50896866
  0.48708269 0.24582173 0.2424466  0.03864104 0.00529206]]","[[0.53529756 0.53529756 0.53529756 0.53529756 0.53529756 0.51412357
  0.38615883 0.5433649  0.35883653 0.60220073 0.34950528 0.46155507
  0.40936277 0.40850012 0.47415793 0.36698328 0.50084695]
 [0.8582696  0.8582696  0.8582696  0.8582696  0.8582696  0.97614235
  0.85102835 0.94785802 0.83281048 0.8478782  0.82230302 0.94234286
  0.87934995 0.9640466  0.86941132 1.         0.84844312]
 [1.         1.         1.         1.         1.         0.87599709
  0.87127644 0.68653688 0.72339795 0.62821079 0.70038319 0.49687901
  0.49768212 0.2504977  0.24763745 0.01668352 0.        ]]","[[0.38275475 0.38275475 0.38275475 0.38275475 0.38275475 0.47072435
  0.32938277 0.48531993 0.33653675 0.46369384 0.38949277 0.43253341
  0.34631826 0.57929221 0.32833699 0.46591588 0.35556025]
 [0.40735217 0.40735217 0.40735217 0.40735217 0.40735217 0.53520327
  0.51271496 0.41298109 0.4266624  0.28884954 0.30383437 0.6213084
  0.58155982 0.4632109  0.37565503 0.57705664 0.54624839]
 [0.48293753 0.48293753 0.48293753 0.48293753 0.48293753 0.43363094
  0.41686152 0.31407146 0.24261224 0.31872582 0.25494161 0.15591812
  0.149705   0.18502127 0.18804088 0.02958777 0.01106148]]","[[0.45724844 0.45724844 0.45724844 0.45724844 0.45724844 0.15690642
  0.70311547 0.         0.8744556  0.12224629 0.63788486 0.37370267
  0.60704856 0.43352908 0.35366041 0.31820559 0.20585283]
 [0.13135942 0.13135942 0.13135942 0.13135942 0.13135942 0.1774783
  0.1729096  0.2000852  0.19760896 0.21370889 0.14834087 0.20511506
  0.18139034 0.20632113 0.14549426 0.26249658 0.18309726]
 [0.89963573 0.89963573 0.89963573 0.89963573 0.89963573 0.80622746
  0.84516951 0.64895029 0.71959545 0.55160559 0.59992967 0.56076655
  0.58015509 0.3738731  0.38438614 0.24710354 0.22189164]]"
"[[0.19856943 0.19856943 0.19856943 0.19856943 0.19856943 0.13369215
  0.03043288 0.18367468 0.         0.25630426 0.06565106 0.1123891
  0.05188054 0.11027192 0.09673526 0.08181984 0.07504726]
 [0.12607144 0.12607144 0.12607144 0.12607144 0.12607144 0.22542684
  0.1037077  0.23499179 0.05532798 0.14423044 0.         0.1737756
  0.10398557 0.15353568 0.03835268 0.17860196 0.07670017]
 [0.94909028 0.94909028 0.94909028 0.94909028 0.94909028 0.87113744
  0.88806906 0.68874856 0.71202111 0.62781506 0.58836207 0.51946145
  0.525353   0.26623389 0.28728119 0.07920265 0.06786417]]","[[0.78296458 0.78296458 0.78296458 0.78296458 0.78296458 0.92352421
  0.77972547 0.986697   0.75825993 1.         0.74031126 0.92310699
  0.83454307 0.9384502  0.85489571 0.94493781 0.88868594]
 [0.08184528 0.08184528 0.08184528 0.08184528 0.08184528 0.12990074
  0.19108308 0.13096817 0.21660667 0.08747816 0.14003492 0.10246246
  0.16949914 0.0727748  0.14086025 0.20405221 0.16373384]
 [0.93902537 0.93902537 0.93902537 0.93902537 0.93902537 0.83673162
  0.8207133  0.67609734 0.63628821 0.53911419 0.5294179  0.48542733
  0.5068364  0.27020185 0.23985075 0.08984837 0.0080606 ]]","[[0.34550937 0.34550937 0.34550937 0.34550937 0.34550937 0.41749379
  0.25735746 0.42281594 0.26033254 0.40031296 0.31308089 0.38404271
  0.2860564  0.5211693  0.2686882  0.40297718 0.29607588]
 [0.54802338 0.54802338 0.54802338 0.54802338 0.54802338 0.6693686
  0.64476499 0.55120681 0.56089278 0.44615057 0.44073493 0.73243878
  0.71278435 0.59901092 0.51141571 0.70918538 0.66676197]
 [0.46659398 0.46659398 0.46659398 0.46659398 0.46659398 0.42208204
  0.40964517 0.3001439  0.23821907 0.29588705 0.25201016 0.14230903
  0.14019091 0.1678111  0.17173778 0.00340376 0.        ]]","[[0.56796869 0.56796869 0.56796869 0.56796869 0.56796869 0.56540491
  0.47564825 0.6051694  0.48222033 0.64699148 0.60997641 0.54199715
  0.47464402 0.59459535 0.49435433 0.54094436 0.45910736]
 [0.86861868 0.86861868 0.86861868 0.86861868 0.86861868 0.98896102
  0.86105274 1.         0.82025038 0.93120515 0.83891358 0.98044457
  0.90536359 0.94934649 0.9347868  0.98381979 0.96959091]
 [1.         1.         1.         1.         1.         0.88742462
  0.87298649 0.68171491 0.6907896  0.67567845 0.67760098 0.52572896
  0.52423555 0.27546335 0.27790819 0.02028372 0.00851724]]"
"[[0.23296328 0.23296328 0.23296328 0.23296328 0.23296328 0.13397117
  0.03817517 0.14467695 0.         0.2015643  0.06671525 0.11396487
  0.04878713 0.15212819 0.12466277 0.06722708 0.14220923]
 [0.11411273 0.11411273 0.11411273 0.11411273 0.11411273 0.20798591
  0.07527801 0.24068839 0.03668793 0.25798382 0.         0.18896086
  0.09780609 0.20538029 0.04683336 0.23643782 0.06371547]
 [0.95411473 0.95411473 0.95411473 0.95411473 0.95411473 0.86989659
  0.88102518 0.6684085  0.68222195 0.51456287 0.53972617 0.51636552
  0.52624782 0.30799962 0.28966346 0.14904381 0.08971884]]","[[0.75190752 0.75190752 0.75190752 0.75190752 0.75190752 0.91731871
  0.79923794 0.99421965 0.79826483 1.         0.73219087 0.92021233
  0.83609979 0.87700045 0.86659565 0.87814625 0.92294269]
 [0.11948803 0.11948803 0.11948803 0.11948803 0.11948803 0.10634566
  0.21902537 0.10343367 0.26630725 0.08669956 0.20813051 0.12019552
  0.20019048 0.05503252 0.21382049 0.02119525 0.26562325]
 [0.9027086  0.9027086  0.9027086  0.9027086  0.9027086  0.84258412
  0.83505348 0.67571544 0.66029139 0.5251718  0.53489063 0.473219
  0.48400097 0.23865534 0.23909034 0.         0.01155157]]","[[0.29149419 0.29149419 0.29149419 0.29149419 0.29149419 0.38061942
  0.19533101 0.40089163 0.18788477 0.37827016 0.2661842  0.33004255
  0.21525617 0.50449213 0.209549   0.35601773 0.23390935]
 [0.62940438 0.62940438 0.62940438 0.62940438 0.62940438 0.7433623
  0.72264425 0.63681645 0.64371164 0.51436484 0.53019145 0.8083223
  0.78345768 0.67776648 0.59905958 0.78253441 0.743249  ]
 [0.48362202 0.48362202 0.48362202 0.48362202 0.48362202 0.43689753
  0.42491124 0.3066733  0.24988121 0.31368982 0.26501865 0.16014618
  0.15144417 0.18804751 0.19014919 0.01706383 0.01118013]]","[[7.57763919e-01 7.57763919e-01 7.57763919e-01 7.57763919e-01
  7.57763919e-01 7.33669543e-01 6.06013206e-01 7.37718824e-01
  5.98920839e-01 8.14730463e-01 7.29894944e-01 7.11769814e-01
  6.11683283e-01 7.58335908e-01 5.90919554e-01 7.62759682e-01
  4.83737269e-01]
 [8.69849478e-01 8.69849478e-01 8.69849478e-01 8.69849478e-01
  8.69849478e-01 9.64378521e-01 8.54970535e-01 1.00000000e+00
  8.17376231e-01 9.01091163e-01 8.23623621e-01 9.33859999e-01
  8.78894772e-01 9.09137471e-01 8.91952471e-01 8.81958482e-01
  9.89890774e-01]
 [1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
  1.00000000e+00 8.90155462e-01 8.91431400e-01 6.99876255e-01
  7.09328973e-01 6.76998602e-01 6.82146232e-01 5.31376999e-01
  5.32582942e-01 2.68707402e-01 2.64636272e-01 4.48155272e-04
  7.92535711e-02]]"
"[[0.27357426 0.27357426 0.27357426 0.27357426 0.27357426 0.08961213
  0.08540545 0.02829999 0.08549909 0.         0.2380534  0.10129667
  0.07285513 0.25584927 0.09103415 0.20454867 0.06799375]
 [0.15769596 0.15769596 0.15769596 0.15769596 0.15769596 0.21131616
  0.05278346 0.25269971 0.00802289 0.29805775 0.00455577 0.18162637
  0.08963404 0.16647506 0.09195617 0.168753   0.10632285]
 [0.9659897  0.9659897  0.9659897  0.9659897  0.9659897  0.88826166
  0.87410688 0.69925574 0.68121599 0.53748379 0.54388925 0.52560348
  0.52538871 0.28599456 0.26385432 0.04599514 0.09896018]]","[[0.72775356 0.72775356 0.72775356 0.72775356 0.72775356 0.87158136
  0.89362678 0.89524905 0.95450976 0.87911906 0.86840343 0.91016333
  0.89838005 0.89997986 0.81747827 0.96826071 0.99020756]
 [0.15507951 0.15507951 0.15507951 0.15507951 0.15507951 0.04919022
  0.1907333  0.01268261 0.23804285 0.         0.24145913 0.06794786
  0.17746148 0.06975341 0.16459135 0.0742461  0.21537497]
 [0.88530694 0.88530694 0.88530694 0.88530694 0.88530694 0.81885828
  0.84259222 0.66826674 0.67375936 0.53627253 0.53917025 0.49331303
  0.50773745 0.23398438 0.27112879 0.0068399  0.06880817]]","[[0.21007996 0.21007996 0.21007996 0.21007996 0.21007996 0.34130897
  0.09531934 0.37867387 0.11021643 0.3339938  0.19393383 0.27768037
  0.13375338 0.50286312 0.10457033 0.31332811 0.15079433]
 [0.71515955 0.71515955 0.71515955 0.71515955 0.71515955 0.82308274
  0.8036314  0.72113625 0.73121064 0.6032548  0.61183212 0.8919159
  0.87991986 0.75821941 0.67835363 0.86911575 0.82809818]
 [0.47181089 0.47181089 0.47181089 0.47181089 0.47181089 0.41883736
  0.41127238 0.28470746 0.24050673 0.30587624 0.25634938 0.15503519
  0.15110997 0.17722349 0.18160767 0.01501222 0.        ]]","[[0.98760376 0.98760376 0.98760376 0.98760376 0.98760376 0.91584825
  0.79069126 0.77336774 0.76835323 1.         0.78163454 0.88117084
  0.80925855 0.90067419 0.86001192 0.84162356 0.90439568]
 [0.85479575 0.85479575 0.85479575 0.85479575 0.85479575 0.96639546
  0.87416235 1.         0.83824736 0.85908239 0.81817661 0.94929145
  0.88095363 0.95210132 0.80344512 0.97260357 0.85014379]
 [1.         1.         1.         1.         1.         0.87896361
  0.87799883 0.71011728 0.70606389 0.68893657 0.65262468 0.53305529
  0.59986275 0.26023177 0.38080158 0.00551267 0.02808233]]"
"[[0.26009202 0.26009202 0.26009202 0.26009202 0.26009202 0.09763399
  0.12356752 0.05954631 0.15394453 0.12143536 0.2690365  0.12407084
  0.13654934 0.19563657 0.12344974 0.19412958 0.04984261]
 [0.18069769 0.18069769 0.18069769 0.18069769 0.18069769 0.22705706
  0.05229088 0.2620046  0.01856261 0.30029473 0.06314721 0.18023332
  0.08247069 0.17175629 0.08025215 0.14505139 0.09386416]
 [0.97218159 0.97218159 0.97218159 0.97218159 0.97218159 0.87951269
  0.88980236 0.68495992 0.69675419 0.53933546 0.57627262 0.52686118
  0.50257486 0.27117497 0.27142545 0.01604184 0.11001189]]","[[0.52107467 0.52107467 0.52107467 0.52107467 0.52107467 0.60129646
  0.66649247 0.61221502 0.73821949 0.54780926 0.70101265 0.60656696
  0.64929846 0.56352048 0.61183661 0.71478461 0.68018787]
 [0.17588661 0.17588661 0.17588661 0.17588661 0.17588661 0.04408613
  0.19882871 0.0024117  0.23005394 0.         0.23785415 0.04780451
  0.14802917 0.02742259 0.15392668 0.05629014 0.15240543]
 [0.88498355 0.88498355 0.88498355 0.88498355 0.88498355 0.82121133
  0.81617882 0.66990489 0.6509574  0.54574901 0.5106928  0.47738615
  0.490117   0.25703296 0.24285135 0.03815278 0.01281674]]","[[0.08859722 0.08859722 0.08859722 0.08859722 0.08859722 0.204703
  0.         0.22895277 0.01119739 0.20174444 0.07919676 0.15424138
  0.01789055 0.35682999 0.00237849 0.18404649 0.04190015]
 [0.78887743 0.78887743 0.78887743 0.78887743 0.78887743 0.93294146
  0.90976579 0.80687367 0.82483974 0.68355604 0.70176111 1.
  0.98393356 0.86615983 0.76448411 0.96397874 0.94175602]
 [0.47378516 0.47378516 0.47378516 0.47378516 0.47378516 0.43165136
  0.41781693 0.30123092 0.2409476  0.30709645 0.2504227  0.15534896
  0.15095694 0.18924269 0.18169684 0.01255053 0.01722423]]","[[0.91744731 0.91744731 0.91744731 0.91744731 0.91744731 0.90988999
  0.75323479 0.96352069 0.72273244 1.         0.89013495 0.8700938
  0.79327466 0.96606946 0.7859035  0.95747297 0.86677789]
 [0.81096235 0.81096235 0.81096235 0.81096235 0.81096235 0.94421188
  0.82968859 0.96771913 0.79348665 0.8424991  0.77257431 0.91244481
  0.83191862 0.91053449 0.85948056 0.97331277 0.85731166]
 [1.         1.         1.         1.         1.         0.88495164
  0.88346542 0.70373832 0.69516565 0.67160355 0.66799749 0.53327465
  0.52524704 0.31708922 0.33949769 0.21865643 0.        ]]"
"[[0.26928446 0.26928446 0.26928446 0.26928446 0.26928446 0.1303768
  0.20971664 0.16069145 0.25168887 0.3031826  0.29978633 0.16146539
  0.20673049 0.189999   0.22436611 0.16154097 0.1828896 ]
 [0.23067205 0.23067205 0.23067205 0.23067205 0.23067205 0.2243983
  0.07190284 0.29620229 0.04010849 0.34873459 0.08081984 0.18484304
  0.08868965 0.18874306 0.0764104  0.18506826 0.0512774 ]
 [0.98985654 0.98985654 0.98985654 0.98985654 0.98985654 0.89948852
  0.90464621 0.72080595 0.71208237 0.66671908 0.57008716 0.52846048
  0.52267244 0.27438026 0.27834413 0.03574825 0.10779685]]","[[0.10096538 0.10096538 0.10096538 0.10096538 0.10096538 0.19118414
  0.01210915 0.21553012 0.         0.19460274 0.0823566  0.14786878
  0.02920288 0.31531009 0.00718852 0.17062392 0.05550351]
 [0.80412848 0.80412848 0.80412848 0.80412848 0.80412848 0.92594748
  0.90449099 0.81254942 0.82268612 0.69991099 0.70831781 1.
  0.97676157 0.85706373 0.77181343 0.97321804 0.93472716]
 [0.48139943 0.48139943 0.48139943 0.48139943 0.48139943 0.42823169
  0.41947028 0.28840128 0.2552543  0.30879959 0.25078296 0.15815214
  0.14964788 0.18389356 0.18328562 0.00717113 0.        ]]","[[0.39685328 0.39685328 0.39685328 0.39685328 0.39685328 0.46153576
  0.52446174 0.47254915 0.5689968  0.39725704 0.51696292 0.47210617
  0.50391129 0.44024331 0.51602759 0.45097345 0.6071345 ]
 [0.12577501 0.12577501 0.12577501 0.12577501 0.12577501 0.01882996
  0.14576668 0.02621699 0.20160152 0.         0.19669563 0.02591183
  0.11320368 0.00795919 0.13607294 0.02210003 0.17014902]
 [0.91698446 0.91698446 0.91698446 0.91698446 0.91698446 0.82616408
  0.82756317 0.65170412 0.66262427 0.58133719 0.5114558  0.47144967
  0.47643673 0.26206477 0.24008715 0.0968931  0.00681689]]","[[0.9525016  0.9525016  0.9525016  0.9525016  0.9525016  0.92725488
  0.80497123 0.97232516 0.77896537 0.94517686 0.92126386 0.90871158
  0.81317834 0.96120875 0.8045732  1.         0.77040228]
 [0.69570906 0.69570906 0.69570906 0.69570906 0.69570906 0.81177867
  0.70916018 0.83815429 0.67026187 0.70887511 0.65945591 0.77725592
  0.73154657 0.73166354 0.76575586 0.68725176 0.79922073]
 [1.         1.         1.         1.         1.         0.87311743
  0.89001531 0.69298862 0.70672128 0.65921355 0.66729925 0.52848016
  0.51246217 0.26689687 0.25930665 0.12389722 0.11655882]]"
